date,country,keyword,interest
2023-09-17,DE,Bitcoin,16
2023-09-24,DE,Bitcoin,16
2023-10-01,DE,Bitcoin,17
2023-10-08,DE,Bitcoin,16
2023-10-15,DE,Bitcoin,20
2023-10-22,DE,Bitcoin,34
2023-10-29,DE,Bitcoin,24
2023-11-05,DE,Bitcoin,28
2023-11-12,DE,Bitcoin,26
2023-11-19,DE,Bitcoin,22
2023-11-26,DE,Bitcoin,23
2023-12-03,DE,Bitcoin,40
2023-12-10,DE,Bitcoin,33
2023-12-17,DE,Bitcoin,32
2023-12-24,DE,Bitcoin,31
2023-12-31,DE,Bitcoin,43
2024-01-07,DE,Bitcoin,72
2024-01-14,DE,Bitcoin,37
2024-01-21,DE,Bitcoin,29
2024-01-28,DE,Bitcoin,26
2024-02-04,DE,Bitcoin,26
2024-02-11,DE,Bitcoin,40
2024-02-18,DE,Bitcoin,30
2024-02-25,DE,Bitcoin,58
2024-03-03,DE,Bitcoin,68
2024-03-10,DE,Bitcoin,61
2024-03-17,DE,Bitcoin,50
2024-03-24,DE,Bitcoin,42
2024-03-31,DE,Bitcoin,38
2024-04-07,DE,Bitcoin,42
2024-04-14,DE,Bitcoin,53
2024-04-21,DE,Bitcoin,35
2024-04-28,DE,Bitcoin,35
2024-05-05,DE,Bitcoin,26
2024-05-12,DE,Bitcoin,29
2024-05-19,DE,Bitcoin,29
2024-05-26,DE,Bitcoin,24
2024-06-02,DE,Bitcoin,27
2024-06-09,DE,Bitcoin,25
2024-06-16,DE,Bitcoin,21
2024-06-23,DE,Bitcoin,24
2024-06-30,DE,Bitcoin,26
2024-07-07,DE,Bitcoin,29
2024-07-14,DE,Bitcoin,29
2024-07-21,DE,Bitcoin,30
2024-07-28,DE,Bitcoin,30
2024-08-04,DE,Bitcoin,48
2024-08-11,DE,Bitcoin,27
2024-08-18,DE,Bitcoin,26
2024-08-25,DE,Bitcoin,24
2024-09-01,DE,Bitcoin,24
2024-09-08,DE,Bitcoin,23
2024-09-15,DE,Bitcoin,23
2024-09-22,DE,Bitcoin,25
2024-09-29,DE,Bitcoin,23
2024-10-06,DE,Bitcoin,24
2024-10-13,DE,Bitcoin,23
2024-10-20,DE,Bitcoin,23
2024-10-27,DE,Bitcoin,30
2024-11-03,DE,Bitcoin,53
2024-11-10,DE,Bitcoin,96
2024-11-17,DE,Bitcoin,84
2024-11-24,DE,Bitcoin,64
2024-12-01,DE,Bitcoin,75
2024-12-08,DE,Bitcoin,54
2024-12-15,DE,Bitcoin,66
2024-12-22,DE,Bitcoin,50
2024-12-29,DE,Bitcoin,46
2025-01-05,DE,Bitcoin,48
2025-01-12,DE,Bitcoin,48
2025-01-19,DE,Bitcoin,63
2025-01-26,DE,Bitcoin,46
2025-02-02,DE,Bitcoin,46
2025-02-09,DE,Bitcoin,35
2025-02-16,DE,Bitcoin,33
2025-02-23,DE,Bitcoin,55
2025-03-02,DE,Bitcoin,56
2025-03-09,DE,Bitcoin,48
2025-03-16,DE,Bitcoin,36
2025-03-23,DE,Bitcoin,33
2025-03-30,DE,Bitcoin,44
2025-04-06,DE,Bitcoin,46
2025-04-13,DE,Bitcoin,29
2025-04-20,DE,Bitcoin,32
2025-04-27,DE,Bitcoin,28
2025-05-04,DE,Bitcoin,34
2025-05-11,DE,Bitcoin,34
2025-05-18,DE,Bitcoin,40
2025-05-25,DE,Bitcoin,31
2025-06-01,DE,Bitcoin,29
2025-06-08,DE,Bitcoin,29
2025-06-15,DE,Bitcoin,26
2025-06-22,DE,Bitcoin,28
2025-06-29,DE,Bitcoin,25
2025-07-06,DE,Bitcoin,36
2025-07-13,DE,Bitcoin,44
2025-07-20,DE,Bitcoin,31
2025-07-27,DE,Bitcoin,31
2025-08-03,DE,Bitcoin,29
2025-08-10,DE,Bitcoin,31
2025-08-17,DE,Bitcoin,28
2025-08-24,DE,Bitcoin,28
2025-08-31,DE,Bitcoin,26
2025-09-07,DE,Bitcoin,22
2025-09-14,DE,Bitcoin,23
2025-09-21,DE,Bitcoin,26
2025-09-28,DE,Bitcoin,28
2025-10-05,DE,Bitcoin,41
2020-10-11,DE,Ethereum,1
2020-10-18,DE,Ethereum,1
2020-10-25,DE,Ethereum,1
2020-11-01,DE,Ethereum,2
2020-11-08,DE,Ethereum,2
2020-11-15,DE,Ethereum,3
2020-11-22,DE,Ethereum,4
2020-11-29,DE,Ethereum,3
2020-12-06,DE,Ethereum,2
2020-12-13,DE,Ethereum,3
2020-12-20,DE,Ethereum,3
2020-12-27,DE,Ethereum,6
2021-01-03,DE,Ethereum,14
2021-01-10,DE,Ethereum,11
2021-01-17,DE,Ethereum,10
2021-01-24,DE,Ethereum,9
2021-01-31,DE,Ethereum,11
2021-02-07,DE,Ethereum,12
2021-02-14,DE,Ethereum,12
2021-02-21,DE,Ethereum,12
2021-02-28,DE,Ethereum,8
2021-03-07,DE,Ethereum,9
2021-03-14,DE,Ethereum,8
2021-03-21,DE,Ethereum,6
2021-03-28,DE,Ethereum,8
2021-04-04,DE,Ethereum,9
2021-04-11,DE,Ethereum,12
2021-04-18,DE,Ethereum,12
2021-04-25,DE,Ethereum,12
2021-05-02,DE,Ethereum,23
2021-05-09,DE,Ethereum,26
2021-05-16,DE,Ethereum,26
2021-05-23,DE,Ethereum,21
2021-05-30,DE,Ethereum,14
2021-06-06,DE,Ethereum,11
2021-06-13,DE,Ethereum,9
2021-06-20,DE,Ethereum,11
2021-06-27,DE,Ethereum,9
2021-07-04,DE,Ethereum,9
2021-07-11,DE,Ethereum,7
2021-07-18,DE,Ethereum,8
2021-07-25,DE,Ethereum,10
2021-08-01,DE,Ethereum,14
2021-08-08,DE,Ethereum,14
2021-08-15,DE,Ethereum,11
2021-08-22,DE,Ethereum,9
2021-08-29,DE,Ethereum,13
2021-09-05,DE,Ethereum,12
2021-09-12,DE,Ethereum,9
2021-09-19,DE,Ethereum,8
2021-09-26,DE,Ethereum,8
2021-10-03,DE,Ethereum,9
2021-10-10,DE,Ethereum,10
2021-10-17,DE,Ethereum,12
2021-10-24,DE,Ethereum,12
2021-10-31,DE,Ethereum,12
2021-11-07,DE,Ethereum,14
2021-11-14,DE,Ethereum,13
2021-11-21,DE,Ethereum,11
2021-11-28,DE,Ethereum,13
2021-12-05,DE,Ethereum,11
2021-12-12,DE,Ethereum,9
2021-12-19,DE,Ethereum,9
2021-12-26,DE,Ethereum,9
2022-01-02,DE,Ethereum,11
2022-01-09,DE,Ethereum,11
2022-01-16,DE,Ethereum,11
2022-01-23,DE,Ethereum,12
2022-01-30,DE,Ethereum,11
2022-02-06,DE,Ethereum,11
2022-02-13,DE,Ethereum,9
2022-02-20,DE,Ethereum,10
2022-02-27,DE,Ethereum,9
2022-03-06,DE,Ethereum,7
2022-03-13,DE,Ethereum,6
2022-03-20,DE,Ethereum,8
2022-03-27,DE,Ethereum,9
2022-04-03,DE,Ethereum,8
2022-04-10,DE,Ethereum,6
2022-04-17,DE,Ethereum,6
2022-04-24,DE,Ethereum,5
2022-05-01,DE,Ethereum,5
2022-05-08,DE,Ethereum,9
2022-05-15,DE,Ethereum,6
2022-05-22,DE,Ethereum,6
2022-05-29,DE,Ethereum,6
2022-06-05,DE,Ethereum,6
2022-06-12,DE,Ethereum,14
2022-06-19,DE,Ethereum,10
2022-06-26,DE,Ethereum,7
2022-07-03,DE,Ethereum,6
2022-07-10,DE,Ethereum,6
2022-07-17,DE,Ethereum,9
2022-07-24,DE,Ethereum,8
2022-07-31,DE,Ethereum,7
2022-08-07,DE,Ethereum,8
2022-08-14,DE,Ethereum,7
2022-08-21,DE,Ethereum,6
2022-08-28,DE,Ethereum,6
2022-09-04,DE,Ethereum,7
2022-09-11,DE,Ethereum,12
2022-09-18,DE,Ethereum,7
2022-09-25,DE,Ethereum,5
2022-10-02,DE,Ethereum,4
2022-10-09,DE,Ethereum,4
2022-10-16,DE,Ethereum,4
2022-10-23,DE,Ethereum,6
2022-10-30,DE,Ethereum,5
2022-11-06,DE,Ethereum,8
2022-11-13,DE,Ethereum,6
2022-11-20,DE,Ethereum,5
2022-11-27,DE,Ethereum,5
2022-12-04,DE,Ethereum,4
2022-12-11,DE,Ethereum,4
2022-12-18,DE,Ethereum,4
2022-12-25,DE,Ethereum,4
2023-01-01,DE,Ethereum,4
2023-01-08,DE,Ethereum,6
2023-01-15,DE,Ethereum,6
2023-01-22,DE,Ethereum,5
2023-01-29,DE,Ethereum,5
2023-02-05,DE,Ethereum,5
2023-02-12,DE,Ethereum,5
2023-02-19,DE,Ethereum,5
2023-02-26,DE,Ethereum,4
2023-03-05,DE,Ethereum,4
2023-03-12,DE,Ethereum,5
2023-03-19,DE,Ethereum,6
2023-03-26,DE,Ethereum,5
2023-04-02,DE,Ethereum,5
2023-04-09,DE,Ethereum,6
2023-04-16,DE,Ethereum,6
2023-04-23,DE,Ethereum,5
2023-04-30,DE,Ethereum,5
2023-05-07,DE,Ethereum,4
2023-05-14,DE,Ethereum,4
2023-05-21,DE,Ethereum,3
2023-05-28,DE,Ethereum,4
2023-06-04,DE,Ethereum,4
2023-06-11,DE,Ethereum,4
2023-06-18,DE,Ethereum,4
2023-06-25,DE,Ethereum,4
2023-07-02,DE,Ethereum,4
2023-07-09,DE,Ethereum,4
2023-07-16,DE,Ethereum,4
2023-07-23,DE,Ethereum,3
2023-07-30,DE,Ethereum,3
2023-08-06,DE,Ethereum,3
2023-08-13,DE,Ethereum,3
2023-08-20,DE,Ethereum,3
2023-08-27,DE,Ethereum,3
2023-09-03,DE,Ethereum,3
2023-09-10,DE,Ethereum,3
2023-09-17,DE,Ethereum,2
2023-09-24,DE,Ethereum,3
2023-10-01,DE,Ethereum,3
2023-10-08,DE,Ethereum,2
2023-10-15,DE,Ethereum,3
2023-10-22,DE,Ethereum,5
2023-10-29,DE,Ethereum,4
2023-11-05,DE,Ethereum,6
2023-11-12,DE,Ethereum,5
2023-11-19,DE,Ethereum,5
2023-11-26,DE,Ethereum,4
2023-12-03,DE,Ethereum,8
2023-12-10,DE,Ethereum,6
2023-12-17,DE,Ethereum,5
2023-12-24,DE,Ethereum,6
2023-12-31,DE,Ethereum,5
2024-01-07,DE,Ethereum,8
2024-01-14,DE,Ethereum,5
2024-01-21,DE,Ethereum,5
2024-01-28,DE,Ethereum,4
2024-02-04,DE,Ethereum,5
2024-02-11,DE,Ethereum,6
2024-02-18,DE,Ethereum,6
2024-02-25,DE,Ethereum,10
2024-03-03,DE,Ethereum,12
2024-03-10,DE,Ethereum,11
2024-03-17,DE,Ethereum,7
2024-03-24,DE,Ethereum,6
2024-03-31,DE,Ethereum,5
2024-04-07,DE,Ethereum,6
2024-04-14,DE,Ethereum,6
2024-04-21,DE,Ethereum,4
2024-04-28,DE,Ethereum,4
2024-05-05,DE,Ethereum,4
2024-05-12,DE,Ethereum,4
2024-05-19,DE,Ethereum,11
2024-05-26,DE,Ethereum,6
2024-06-02,DE,Ethereum,5
2024-06-09,DE,Ethereum,4
2024-06-16,DE,Ethereum,4
2024-06-23,DE,Ethereum,3
2024-06-30,DE,Ethereum,4
2024-07-07,DE,Ethereum,4
2024-07-14,DE,Ethereum,5
2024-07-21,DE,Ethereum,5
2024-07-28,DE,Ethereum,5
2024-08-04,DE,Ethereum,7
2024-08-11,DE,Ethereum,4
2024-08-18,DE,Ethereum,4
2024-08-25,DE,Ethereum,4
2024-09-01,DE,Ethereum,4
2024-09-08,DE,Ethereum,3
2024-09-15,DE,Ethereum,4
2024-09-22,DE,Ethereum,3
2024-09-29,DE,Ethereum,2
2024-10-06,DE,Ethereum,2
2024-10-13,DE,Ethereum,3
2024-10-20,DE,Ethereum,3
2024-10-27,DE,Ethereum,4
2024-11-03,DE,Ethereum,6
2024-11-10,DE,Ethereum,11
2024-11-17,DE,Ethereum,9
2024-11-24,DE,Ethereum,8
2024-12-01,DE,Ethereum,10
2024-12-08,DE,Ethereum,8
2024-12-15,DE,Ethereum,8
2024-12-22,DE,Ethereum,6
2024-12-29,DE,Ethereum,7
2025-01-05,DE,Ethereum,5
2025-01-12,DE,Ethereum,6
2025-01-19,DE,Ethereum,7
2025-01-26,DE,Ethereum,5
2025-02-02,DE,Ethereum,7
2025-02-09,DE,Ethereum,5
2025-02-16,DE,Ethereum,5
2025-02-23,DE,Ethereum,5
2025-03-02,DE,Ethereum,6
2025-03-09,DE,Ethereum,5
2025-03-16,DE,Ethereum,4
2025-03-23,DE,Ethereum,4
2025-03-30,DE,Ethereum,4
2025-04-06,DE,Ethereum,5
2025-04-13,DE,Ethereum,4
2025-04-20,DE,Ethereum,4
2025-04-27,DE,Ethereum,3
2025-05-04,DE,Ethereum,5
2025-05-11,DE,Ethereum,6
2025-05-18,DE,Ethereum,6
2025-05-25,DE,Ethereum,4
2025-06-01,DE,Ethereum,4
2025-06-08,DE,Ethereum,5
2025-06-15,DE,Ethereum,4
2025-06-22,DE,Ethereum,4
2025-06-29,DE,Ethereum,4
2025-07-06,DE,Ethereum,5
2025-07-13,DE,Ethereum,9
2025-07-20,DE,Ethereum,9
2025-07-27,DE,Ethereum,7
2025-08-03,DE,Ethereum,8
2025-08-10,DE,Ethereum,14
2025-08-17,DE,Ethereum,9
2025-08-24,DE,Ethereum,9
2025-08-31,DE,Ethereum,7
2025-09-07,DE,Ethereum,6
2025-09-14,DE,Ethereum,6
2025-09-21,DE,Ethereum,6
2025-09-28,DE,Ethereum,6
2025-10-05,DE,Ethereum,8
2020-10-11,DE,Ripple,1
2020-10-18,DE,Ripple,1
2020-10-25,DE,Ripple,1
2020-11-01,DE,Ripple,1
2020-11-08,DE,Ripple,1
2020-11-15,DE,Ripple,2
2020-11-22,DE,Ripple,4
2020-11-29,DE,Ripple,2
2020-12-06,DE,Ripple,1
2020-12-13,DE,Ripple,2
2020-12-20,DE,Ripple,4
2020-12-27,DE,Ripple,4
2021-01-03,DE,Ripple,4
2021-01-10,DE,Ripple,2
2021-01-17,DE,Ripple,2
2021-01-24,DE,Ripple,2
2021-01-31,DE,Ripple,6
2021-02-07,DE,Ripple,3
2021-02-14,DE,Ripple,3
2021-02-21,DE,Ripple,3
2021-02-28,DE,Ripple,2
2021-03-07,DE,Ripple,2
2021-03-14,DE,Ripple,2
2021-03-21,DE,Ripple,2
2021-03-28,DE,Ripple,2
2021-04-04,DE,Ripple,5
2021-04-11,DE,Ripple,7
2021-04-18,DE,Ripple,5
2021-04-25,DE,Ripple,4
2021-05-02,DE,Ripple,5
2021-05-09,DE,Ripple,4
2021-05-16,DE,Ripple,4
2021-05-23,DE,Ripple,3
2021-05-30,DE,Ripple,2
2021-06-06,DE,Ripple,2
2021-06-13,DE,Ripple,1
2021-06-20,DE,Ripple,2
2021-06-27,DE,Ripple,1
2021-07-04,DE,Ripple,1
2021-07-11,DE,Ripple,1
2021-07-18,DE,Ripple,1
2021-07-25,DE,Ripple,2
2021-08-01,DE,Ripple,1
2021-08-08,DE,Ripple,2
2021-08-15,DE,Ripple,2
2021-08-22,DE,Ripple,2
2021-08-29,DE,Ripple,2
2021-09-05,DE,Ripple,2
2021-09-12,DE,Ripple,2
2021-09-19,DE,Ripple,1
2021-09-26,DE,Ripple,1
2021-10-03,DE,Ripple,2
2021-10-10,DE,Ripple,2
2021-10-17,DE,Ripple,2
2021-10-24,DE,Ripple,2
2021-10-31,DE,Ripple,2
2021-11-07,DE,Ripple,2
2021-11-14,DE,Ripple,2
2021-11-21,DE,Ripple,1
2021-11-28,DE,Ripple,1
2021-12-05,DE,Ripple,1
2021-12-12,DE,Ripple,1
2021-12-19,DE,Ripple,1
2021-12-26,DE,Ripple,1
2022-01-02,DE,Ripple,1
2022-01-09,DE,Ripple,1
2022-01-16,DE,Ripple,1
2022-01-23,DE,Ripple,1
2022-01-30,DE,Ripple,1
2022-02-06,DE,Ripple,2
2022-02-13,DE,Ripple,1
2022-02-20,DE,Ripple,1
2022-02-27,DE,Ripple,1
2022-03-06,DE,Ripple,1
2022-03-13,DE,Ripple,1
2022-03-20,DE,Ripple,1
2022-03-27,DE,Ripple,1
2022-04-03,DE,Ripple,1
2022-04-10,DE,Ripple,1
2022-04-17,DE,Ripple,1
2022-04-24,DE,Ripple,1
2022-05-01,DE,Ripple,1
2022-05-08,DE,Ripple,1
2022-05-15,DE,Ripple,1
2022-05-22,DE,Ripple,1
2022-05-29,DE,Ripple,1
2022-06-05,DE,Ripple,1
2022-06-12,DE,Ripple,1
2022-06-19,DE,Ripple,1
2022-06-26,DE,Ripple,1
2022-07-03,DE,Ripple,1
2022-07-10,DE,Ripple,1
2022-07-17,DE,Ripple,1
2022-07-24,DE,Ripple,1
2022-07-31,DE,Ripple,1
2022-08-07,DE,Ripple,1
2022-08-14,DE,Ripple,1
2022-08-21,DE,Ripple,1
2022-08-28,DE,Ripple,1
2022-09-04,DE,Ripple,1
2022-09-11,DE,Ripple,1
2022-09-18,DE,Ripple,2
2022-09-25,DE,Ripple,1
2022-10-02,DE,Ripple,1
2022-10-09,DE,Ripple,1
2022-10-16,DE,Ripple,1
2022-10-23,DE,Ripple,1
2022-10-30,DE,Ripple,1
2022-11-06,DE,Ripple,1
2022-11-13,DE,Ripple,1
2022-11-20,DE,Ripple,1
2022-11-27,DE,Ripple,1
2022-12-04,DE,Ripple,1
2022-12-11,DE,Ripple,1
2022-12-18,DE,Ripple,1
2022-12-25,DE,Ripple,1
2023-01-01,DE,Ripple,1
2023-01-08,DE,Ripple,1
2023-01-15,DE,Ripple,1
2023-01-22,DE,Ripple,1
2023-01-29,DE,Ripple,1
2023-02-05,DE,Ripple,1
2023-02-12,DE,Ripple,1
2023-02-19,DE,Ripple,1
2023-02-26,DE,Ripple,1
2023-03-05,DE,Ripple,1
2023-03-12,DE,Ripple,1
2023-03-19,DE,Ripple,2
2023-03-26,DE,Ripple,2
2023-04-02,DE,Ripple,2
2023-04-09,DE,Ripple,1
2023-04-16,DE,Ripple,1
2023-04-23,DE,Ripple,1
2023-04-30,DE,Ripple,1
2023-05-07,DE,Ripple,1
2023-05-14,DE,Ripple,1
2023-05-21,DE,Ripple,1
2023-05-28,DE,Ripple,1
2023-06-04,DE,Ripple,2
2023-06-11,DE,Ripple,2
2023-06-18,DE,Ripple,1
2023-06-25,DE,Ripple,1
2023-07-02,DE,Ripple,1
2023-07-09,DE,Ripple,4
2023-07-16,DE,Ripple,3
2023-07-23,DE,Ripple,2
2023-07-30,DE,Ripple,2
2023-08-06,DE,Ripple,1
2023-08-13,DE,Ripple,1
2023-08-20,DE,Ripple,1
2023-08-27,DE,Ripple,1
2023-09-03,DE,Ripple,1
2023-09-10,DE,Ripple,1
2023-09-17,DE,Ripple,1
2023-09-24,DE,Ripple,1
2023-10-01,DE,Ripple,1
2023-10-08,DE,Ripple,1
2023-10-15,DE,Ripple,1
2023-10-22,DE,Ripple,1
2023-10-29,DE,Ripple,2
2023-11-05,DE,Ripple,2
2023-11-12,DE,Ripple,2
2023-11-19,DE,Ripple,1
2023-11-26,DE,Ripple,1
2023-12-03,DE,Ripple,2
2023-12-10,DE,Ripple,1
2023-12-17,DE,Ripple,1
2023-12-24,DE,Ripple,1
2023-12-31,DE,Ripple,1
2024-01-07,DE,Ripple,2
2024-01-14,DE,Ripple,1
2024-01-21,DE,Ripple,1
2024-01-28,DE,Ripple,1
2024-02-04,DE,Ripple,1
2024-02-11,DE,Ripple,1
2024-02-18,DE,Ripple,1
2024-02-25,DE,Ripple,1
2024-03-03,DE,Ripple,1
2024-03-10,DE,Ripple,2
2024-03-17,DE,Ripple,1
2024-03-24,DE,Ripple,1
2024-03-31,DE,Ripple,1
2024-04-07,DE,Ripple,1
2024-04-14,DE,Ripple,1
2024-04-21,DE,Ripple,1
2024-04-28,DE,Ripple,1
2024-05-05,DE,Ripple,1
2024-05-12,DE,Ripple,1
2024-05-19,DE,Ripple,1
2024-05-26,DE,Ripple,1
2024-06-02,DE,Ripple,1
2024-06-09,DE,Ripple,1
2024-06-16,DE,Ripple,1
2024-06-23,DE,Ripple,1
2024-06-30,DE,Ripple,1
2024-07-07,DE,Ripple,1
2024-07-14,DE,Ripple,2
2024-07-21,DE,Ripple,1
2024-07-28,DE,Ripple,1
2024-08-04,DE,Ripple,2
2024-08-11,DE,Ripple,1
2024-08-18,DE,Ripple,1
2024-08-25,DE,Ripple,1
2024-09-01,DE,Ripple,1
2024-09-08,DE,Ripple,1
2024-09-15,DE,Ripple,1
2024-09-22,DE,Ripple,1
2024-09-29,DE,Ripple,1
2024-10-06,DE,Ripple,1
2024-10-13,DE,Ripple,1
2024-10-20,DE,Ripple,1
2024-10-27,DE,Ripple,1
2024-11-03,DE,Ripple,1
2024-11-10,DE,Ripple,4
2024-11-17,DE,Ripple,5
2024-11-24,DE,Ripple,5
2024-12-01,DE,Ripple,11
2024-12-08,DE,Ripple,5
2024-12-15,DE,Ripple,5
2024-12-22,DE,Ripple,3
2024-12-29,DE,Ripple,3
2025-01-05,DE,Ripple,3
2025-01-12,DE,Ripple,7
2025-01-19,DE,Ripple,5
2025-01-26,DE,Ripple,4
2025-02-02,DE,Ripple,4
2025-02-09,DE,Ripple,4
2025-02-16,DE,Ripple,3
2025-02-23,DE,Ripple,3
2025-03-02,DE,Ripple,3
2025-03-09,DE,Ripple,3
2025-03-16,DE,Ripple,3
2025-03-23,DE,Ripple,2
2025-03-30,DE,Ripple,2
2025-04-06,DE,Ripple,2
2025-04-13,DE,Ripple,2
2025-04-20,DE,Ripple,2
2025-04-27,DE,Ripple,2
2025-05-04,DE,Ripple,2
2025-05-11,DE,Ripple,2
2025-05-18,DE,Ripple,2
2025-05-25,DE,Ripple,1
2025-06-01,DE,Ripple,1
2025-06-08,DE,Ripple,2
2025-06-15,DE,Ripple,2
2025-06-22,DE,Ripple,2
2025-06-29,DE,Ripple,2
2025-07-06,DE,Ripple,2
2025-07-13,DE,Ripple,5
2025-07-20,DE,Ripple,4
2025-07-27,DE,Ripple,2
2025-08-03,DE,Ripple,3
2025-08-10,DE,Ripple,2
2025-08-17,DE,Ripple,2
2025-08-24,DE,Ripple,2
2025-08-31,DE,Ripple,1
2025-09-07,DE,Ripple,2
2025-09-14,DE,Ripple,1
2025-09-21,DE,Ripple,2
2025-09-28,DE,Ripple,1
2025-10-05,DE,Ripple,2
2020-10-11,DE,Cardano,0
2020-10-18,DE,Cardano,0
2020-10-25,DE,Cardano,0
2020-11-01,DE,Cardano,0
2020-11-08,DE,Cardano,0
2020-11-15,DE,Cardano,0
2020-11-22,DE,Cardano,0
2020-11-29,DE,Cardano,0
2020-12-06,DE,Cardano,0
2020-12-13,DE,Cardano,0
2020-12-20,DE,Cardano,0
2020-12-27,DE,Cardano,1
2021-01-03,DE,Cardano,2
2021-01-10,DE,Cardano,1
2021-01-17,DE,Cardano,1
2021-01-24,DE,Cardano,1
2021-01-31,DE,Cardano,2
2021-02-07,DE,Cardano,5
2021-02-14,DE,Cardano,4
2021-02-21,DE,Cardano,6
2021-02-28,DE,Cardano,5
2021-03-07,DE,Cardano,4
2021-03-14,DE,Cardano,5
2021-03-21,DE,Cardano,4
2021-03-28,DE,Cardano,4
2021-04-04,DE,Cardano,4
2021-04-11,DE,Cardano,4
2021-04-18,DE,Cardano,4
2021-04-25,DE,Cardano,3
2021-05-02,DE,Cardano,4
2021-05-09,DE,Cardano,6
2021-05-16,DE,Cardano,7
2021-05-23,DE,Cardano,5
2021-05-30,DE,Cardano,4
2021-06-06,DE,Cardano,2
2021-06-13,DE,Cardano,2
2021-06-20,DE,Cardano,2
2021-06-27,DE,Cardano,2
2021-07-04,DE,Cardano,2
2021-07-11,DE,Cardano,1
2021-07-18,DE,Cardano,1
2021-07-25,DE,Cardano,2
2021-08-01,DE,Cardano,2
2021-08-08,DE,Cardano,5
2021-08-15,DE,Cardano,5
2021-08-22,DE,Cardano,6
2021-08-29,DE,Cardano,5
2021-09-05,DE,Cardano,5
2021-09-12,DE,Cardano,5
2021-09-19,DE,Cardano,3
2021-09-26,DE,Cardano,3
2021-10-03,DE,Cardano,3
2021-10-10,DE,Cardano,3
2021-10-17,DE,Cardano,3
2021-10-24,DE,Cardano,3
2021-10-31,DE,Cardano,3
2021-11-07,DE,Cardano,3
2021-11-14,DE,Cardano,2
2021-11-21,DE,Cardano,3
2021-11-28,DE,Cardano,3
2021-12-05,DE,Cardano,2
2021-12-12,DE,Cardano,2
2021-12-19,DE,Cardano,2
2021-12-26,DE,Cardano,2
2022-01-02,DE,Cardano,3
2022-01-09,DE,Cardano,3
2022-01-16,DE,Cardano,4
2022-01-23,DE,Cardano,3
2022-01-30,DE,Cardano,2
2022-02-06,DE,Cardano,3
2022-02-13,DE,Cardano,2
2022-02-20,DE,Cardano,3
2022-02-27,DE,Cardano,2
2022-03-06,DE,Cardano,2
2022-03-13,DE,Cardano,2
2022-03-20,DE,Cardano,3
2022-03-27,DE,Cardano,3
2022-04-03,DE,Cardano,2
2022-04-10,DE,Cardano,2
2022-04-17,DE,Cardano,2
2022-04-24,DE,Cardano,2
2022-05-01,DE,Cardano,1
2022-05-08,DE,Cardano,2
2022-05-15,DE,Cardano,2
2022-05-22,DE,Cardano,1
2022-05-29,DE,Cardano,2
2022-06-05,DE,Cardano,2
2022-06-12,DE,Cardano,2
2022-06-19,DE,Cardano,2
2022-06-26,DE,Cardano,1
2022-07-03,DE,Cardano,1
2022-07-10,DE,Cardano,1
2022-07-17,DE,Cardano,1
2022-07-24,DE,Cardano,1
2022-07-31,DE,Cardano,1
2022-08-07,DE,Cardano,1
2022-08-14,DE,Cardano,1
2022-08-21,DE,Cardano,1
2022-08-28,DE,Cardano,1
2022-09-04,DE,Cardano,1
2022-09-11,DE,Cardano,1
2022-09-18,DE,Cardano,1
2022-09-25,DE,Cardano,1
2022-10-02,DE,Cardano,1
2022-10-09,DE,Cardano,1
2022-10-16,DE,Cardano,1
2022-10-23,DE,Cardano,1
2022-10-30,DE,Cardano,1
2022-11-06,DE,Cardano,1
2022-11-13,DE,Cardano,1
2022-11-20,DE,Cardano,1
2022-11-27,DE,Cardano,1
2022-12-04,DE,Cardano,1
2022-12-11,DE,Cardano,1
2022-12-18,DE,Cardano,1
2022-12-25,DE,Cardano,1
2023-01-01,DE,Cardano,1
2023-01-08,DE,Cardano,1
2023-01-15,DE,Cardano,1
2023-01-22,DE,Cardano,1
2023-01-29,DE,Cardano,1
2023-02-05,DE,Cardano,1
2023-02-12,DE,Cardano,1
2023-02-19,DE,Cardano,1
2023-02-26,DE,Cardano,1
2023-03-05,DE,Cardano,1
2023-03-12,DE,Cardano,1
2023-03-19,DE,Cardano,1
2023-03-26,DE,Cardano,1
2023-04-02,DE,Cardano,1
2023-04-09,DE,Cardano,1
2023-04-16,DE,Cardano,1
2023-04-23,DE,Cardano,1
2023-04-30,DE,Cardano,1
2023-05-07,DE,Cardano,1
2023-05-14,DE,Cardano,1
2023-05-21,DE,Cardano,1
2023-05-28,DE,Cardano,1
2023-06-04,DE,Cardano,1
2023-06-11,DE,Cardano,1
2023-06-18,DE,Cardano,1
2023-06-25,DE,Cardano,1
2023-07-02,DE,Cardano,1
2023-07-09,DE,Cardano,1
2023-07-16,DE,Cardano,1
2023-07-23,DE,Cardano,1
2023-07-30,DE,Cardano,1
2023-08-06,DE,Cardano,1
2023-08-13,DE,Cardano,1
2023-08-20,DE,Cardano,1
2023-08-27,DE,Cardano,1
2023-09-03,DE,Cardano,1
2023-09-10,DE,Cardano,1
2023-09-17,DE,Cardano,1
2023-09-24,DE,Cardano,1
2023-10-01,DE,Cardano,1
2023-10-08,DE,Cardano,1
2023-10-15,DE,Cardano,1
2023-10-22,DE,Cardano,1
2023-10-29,DE,Cardano,1
2023-11-05,DE,Cardano,2
2023-11-12,DE,Cardano,1
2023-11-19,DE,Cardano,1
2023-11-26,DE,Cardano,1
