date,country,keyword,interest
2023-10-08,IN,Tether,0
2023-10-15,IN,Tether,0
2023-10-22,IN,Tether,0
2023-10-29,IN,Tether,0
2023-11-05,IN,Tether,0
2023-11-12,IN,Tether,0
2023-11-19,IN,Tether,0
2023-11-26,IN,Tether,0
2023-12-03,IN,Tether,0
2023-12-10,IN,Tether,0
2023-12-17,IN,Tether,0
2023-12-24,IN,Tether,0
2023-12-31,IN,Tether,0
2024-01-07,IN,Tether,0
2024-01-14,IN,Tether,0
2024-01-21,IN,Tether,0
2024-01-28,IN,Tether,0
2024-02-04,IN,Tether,0
2024-02-11,IN,Tether,0
2024-02-18,IN,Tether,0
2024-02-25,IN,Tether,0
2024-03-03,IN,Tether,0
2024-03-10,IN,Tether,0
2024-03-17,IN,Tether,0
2024-03-24,IN,Tether,0
2024-03-31,IN,Tether,0
2024-04-07,IN,Tether,0
2024-04-14,IN,Tether,0
2024-04-21,IN,Tether,0
2024-04-28,IN,Tether,0
2024-05-05,IN,Tether,0
2024-05-12,IN,Tether,0
2024-05-19,IN,Tether,0
2024-05-26,IN,Tether,0
2024-06-02,IN,Tether,0
2024-06-09,IN,Tether,0
2024-06-16,IN,Tether,0
2024-06-23,IN,Tether,0
2024-06-30,IN,Tether,0
2024-07-07,IN,Tether,0
2024-07-14,IN,Tether,0
2024-07-21,IN,Tether,0
2024-07-28,IN,Tether,0
2024-08-04,IN,Tether,0
2024-08-11,IN,Tether,0
2024-08-18,IN,Tether,0
2024-08-25,IN,Tether,0
2024-09-01,IN,Tether,0
2024-09-08,IN,Tether,0
2024-09-15,IN,Tether,0
2024-09-22,IN,Tether,0
2024-09-29,IN,Tether,0
2024-10-06,IN,Tether,0
2024-10-13,IN,Tether,0
2024-10-20,IN,Tether,0
2024-10-27,IN,Tether,0
2024-11-03,IN,Tether,0
2024-11-10,IN,Tether,0
2024-11-17,IN,Tether,0
2024-11-24,IN,Tether,0
2024-12-01,IN,Tether,0
2024-12-08,IN,Tether,0
2024-12-15,IN,Tether,0
2024-12-22,IN,Tether,0
2024-12-29,IN,Tether,0
2025-01-05,IN,Tether,0
2025-01-12,IN,Tether,0
2025-01-19,IN,Tether,0
2025-01-26,IN,Tether,0
2025-02-02,IN,Tether,0
2025-02-09,IN,Tether,0
2025-02-16,IN,Tether,0
2025-02-23,IN,Tether,0
2025-03-02,IN,Tether,0
2025-03-09,IN,Tether,0
2025-03-16,IN,Tether,0
2025-03-23,IN,Tether,0
2025-03-30,IN,Tether,0
2025-04-06,IN,Tether,0
2025-04-13,IN,Tether,0
2025-04-20,IN,Tether,0
2025-04-27,IN,Tether,0
2025-05-04,IN,Tether,0
2025-05-11,IN,Tether,0
2025-05-18,IN,Tether,0
2025-05-25,IN,Tether,0
2025-06-01,IN,Tether,0
2025-06-08,IN,Tether,0
2025-06-15,IN,Tether,0
2025-06-22,IN,Tether,0
2025-06-29,IN,Tether,0
2025-07-06,IN,Tether,0
2025-07-13,IN,Tether,0
2025-07-20,IN,Tether,0
2025-07-27,IN,Tether,0
2025-08-03,IN,Tether,0
2025-08-10,IN,Tether,0
2025-08-17,IN,Tether,0
2025-08-24,IN,Tether,0
2025-08-31,IN,Tether,0
2025-09-07,IN,Tether,0
2025-09-14,IN,Tether,0
2025-09-21,IN,Tether,0
2025-09-28,IN,Tether,0
2025-10-05,IN,Tether,0
2020-10-11,IN,Solana,0
2020-10-18,IN,Solana,0
2020-10-25,IN,Solana,0
2020-11-01,IN,Solana,0
2020-11-08,IN,Solana,0
2020-11-15,IN,Solana,0
2020-11-22,IN,Solana,0
2020-11-29,IN,Solana,0
2020-12-06,IN,Solana,0
2020-12-13,IN,Solana,0
2020-12-20,IN,Solana,0
2020-12-27,IN,Solana,0
2021-01-03,IN,Solana,0
2021-01-10,IN,Solana,0
2021-01-17,IN,Solana,0
2021-01-24,IN,Solana,0
2021-01-31,IN,Solana,0
2021-02-07,IN,Solana,0
2021-02-14,IN,Solana,0
2021-02-21,IN,Solana,0
2021-02-28,IN,Solana,0
2021-03-07,IN,Solana,0
2021-03-14,IN,Solana,0
2021-03-21,IN,Solana,0
2021-03-28,IN,Solana,0
2021-04-04,IN,Solana,0
2021-04-11,IN,Solana,0
2021-04-18,IN,Solana,0
2021-04-25,IN,Solana,0
2021-05-02,IN,Solana,0
2021-05-09,IN,Solana,0
2021-05-16,IN,Solana,1
2021-05-23,IN,Solana,0
2021-05-30,IN,Solana,0
2021-06-06,IN,Solana,0
2021-06-13,IN,Solana,0
2021-06-20,IN,Solana,1
2021-06-27,IN,Solana,0
2021-07-04,IN,Solana,0
2021-07-11,IN,Solana,0
2021-07-18,IN,Solana,0
2021-07-25,IN,Solana,0
2021-08-01,IN,Solana,0
2021-08-08,IN,Solana,0
2021-08-15,IN,Solana,1
2021-08-22,IN,Solana,1
2021-08-29,IN,Solana,2
2021-09-05,IN,Solana,2
2021-09-12,IN,Solana,2
2021-09-19,IN,Solana,1
2021-09-26,IN,Solana,1
2021-10-03,IN,Solana,1
2021-10-10,IN,Solana,1
2021-10-17,IN,Solana,1
2021-10-24,IN,Solana,1
2021-10-31,IN,Solana,1
2021-11-07,IN,Solana,2
2021-11-14,IN,Solana,1
2021-11-21,IN,Solana,1
2021-11-28,IN,Solana,1
2021-12-05,IN,Solana,1
2021-12-12,IN,Solana,1
2021-12-19,IN,Solana,1
2021-12-26,IN,Solana,1
2022-01-02,IN,Solana,1
2022-01-09,IN,Solana,2
2022-01-16,IN,Solana,2
2022-01-23,IN,Solana,2
2022-01-30,IN,Solana,2
2022-02-06,IN,Solana,1
2022-02-13,IN,Solana,1
2022-02-20,IN,Solana,1
2022-02-27,IN,Solana,1
2022-03-06,IN,Solana,1
2022-03-13,IN,Solana,1
2022-03-20,IN,Solana,1
2022-03-27,IN,Solana,1
2022-04-03,IN,Solana,1
2022-04-10,IN,Solana,1
2022-04-17,IN,Solana,1
2022-04-24,IN,Solana,1
2022-05-01,IN,Solana,1
2022-05-08,IN,Solana,1
2022-05-15,IN,Solana,1
2022-05-22,IN,Solana,1
2022-05-29,IN,Solana,1
2022-06-05,IN,Solana,1
2022-06-12,IN,Solana,1
2022-06-19,IN,Solana,1
2022-06-26,IN,Solana,1
2022-07-03,IN,Solana,1
2022-07-10,IN,Solana,1
2022-07-17,IN,Solana,1
2022-07-24,IN,Solana,1
2022-07-31,IN,Solana,1
2022-08-07,IN,Solana,1
2022-08-14,IN,Solana,1
2022-08-21,IN,Solana,0
2022-08-28,IN,Solana,0
2022-09-04,IN,Solana,1
2022-09-11,IN,Solana,0
2022-09-18,IN,Solana,0
2022-09-25,IN,Solana,0
2022-10-02,IN,Solana,0
2022-10-09,IN,Solana,0
2022-10-16,IN,Solana,0
2022-10-23,IN,Solana,0
2022-10-30,IN,Solana,0
2022-11-06,IN,Solana,1
2022-11-13,IN,Solana,1
2022-11-20,IN,Solana,1
2022-11-27,IN,Solana,0
2022-12-04,IN,Solana,0
2022-12-11,IN,Solana,0
2022-12-18,IN,Solana,0
2022-12-25,IN,Solana,1
2023-01-01,IN,Solana,1
2023-01-08,IN,Solana,1
2023-01-15,IN,Solana,1
2023-01-22,IN,Solana,0
2023-01-29,IN,Solana,0
2023-02-05,IN,Solana,0
2023-02-12,IN,Solana,0
2023-02-19,IN,Solana,1
2023-02-26,IN,Solana,0
2023-03-05,IN,Solana,0
2023-03-12,IN,Solana,0
2023-03-19,IN,Solana,0
2023-03-26,IN,Solana,0
2023-04-02,IN,Solana,0
2023-04-09,IN,Solana,0
2023-04-16,IN,Solana,0
2023-04-23,IN,Solana,0
2023-04-30,IN,Solana,0
2023-05-07,IN,Solana,0
2023-05-14,IN,Solana,0
2023-05-21,IN,Solana,0
2023-05-28,IN,Solana,0
2023-06-04,IN,Solana,0
2023-06-11,IN,Solana,0
2023-06-18,IN,Solana,0
2023-06-25,IN,Solana,0
2023-07-02,IN,Solana,0
2023-07-09,IN,Solana,0
2023-07-16,IN,Solana,0
2023-07-23,IN,Solana,0
2023-07-30,IN,Solana,0
2023-08-06,IN,Solana,0
2023-08-13,IN,Solana,0
2023-08-20,IN,Solana,0
2023-08-27,IN,Solana,0
2023-09-03,IN,Solana,0
2023-09-10,IN,Solana,0
2023-09-17,IN,Solana,0
2023-09-24,IN,Solana,0
2023-10-01,IN,Solana,0
2023-10-08,IN,Solana,0
2023-10-15,IN,Solana,0
2023-10-22,IN,Solana,0
2023-10-29,IN,Solana,1
2023-11-05,IN,Solana,1
2023-11-12,IN,Solana,1
2023-11-19,IN,Solana,1
2023-11-26,IN,Solana,1
2023-12-03,IN,Solana,1
2023-12-10,IN,Solana,1
2023-12-17,IN,Solana,1
2023-12-24,IN,Solana,2
2023-12-31,IN,Solana,1
2024-01-07,IN,Solana,1
2024-01-14,IN,Solana,1
2024-01-21,IN,Solana,1
2024-01-28,IN,Solana,1
2024-02-04,IN,Solana,1
2024-02-11,IN,Solana,1
2024-02-18,IN,Solana,1
2024-02-25,IN,Solana,1
2024-03-03,IN,Solana,1
2024-03-10,IN,Solana,2
2024-03-17,IN,Solana,2
2024-03-24,IN,Solana,1
2024-03-31,IN,Solana,1
2024-04-07,IN,Solana,1
2024-04-14,IN,Solana,1
2024-04-21,IN,Solana,1
2024-04-28,IN,Solana,1
2024-05-05,IN,Solana,1
2024-05-12,IN,Solana,1
2024-05-19,IN,Solana,1
2024-05-26,IN,Solana,1
2024-06-02,IN,Solana,1
2024-06-09,IN,Solana,1
2024-06-16,IN,Solana,1
2024-06-23,IN,Solana,1
2024-06-30,IN,Solana,1
2024-07-07,IN,Solana,1
2024-07-14,IN,Solana,1
2024-07-21,IN,Solana,1
2024-07-28,IN,Solana,1
2024-08-04,IN,Solana,1
2024-08-11,IN,Solana,1
2024-08-18,IN,Solana,1
2024-08-25,IN,Solana,1
2024-09-01,IN,Solana,1
2024-09-08,IN,Solana,1
2024-09-15,IN,Solana,1
2024-09-22,IN,Solana,1
2024-09-29,IN,Solana,1
2024-10-06,IN,Solana,1
2024-10-13,IN,Solana,1
2024-10-20,IN,Solana,1
2024-10-27,IN,Solana,1
2024-11-03,IN,Solana,1
2024-11-10,IN,Solana,2
2024-11-17,IN,Solana,2
2024-11-24,IN,Solana,2
2024-12-01,IN,Solana,2
2024-12-08,IN,Solana,2
2024-12-15,IN,Solana,2
2024-12-22,IN,Solana,2
2024-12-29,IN,Solana,2
2025-01-05,IN,Solana,2
2025-01-12,IN,Solana,5
2025-01-19,IN,Solana,5
2025-01-26,IN,Solana,3
2025-02-02,IN,Solana,3
2025-02-09,IN,Solana,2
2025-02-16,IN,Solana,2
2025-02-23,IN,Solana,2
2025-03-02,IN,Solana,2
2025-03-09,IN,Solana,2
2025-03-16,IN,Solana,1
2025-03-23,IN,Solana,2
2025-03-30,IN,Solana,2
2025-04-06,IN,Solana,2
2025-04-13,IN,Solana,1
2025-04-20,IN,Solana,1
2025-04-27,IN,Solana,1
2025-05-04,IN,Solana,1
2025-05-11,IN,Solana,1
2025-05-18,IN,Solana,1
2025-05-25,IN,Solana,1
2025-06-01,IN,Solana,1
2025-06-08,IN,Solana,1
2025-06-15,IN,Solana,1
2025-06-22,IN,Solana,1
2025-06-29,IN,Solana,1
2025-07-06,IN,Solana,1
2025-07-13,IN,Solana,1
2025-07-20,IN,Solana,2
2025-07-27,IN,Solana,1
2025-08-03,IN,Solana,2
2025-08-10,IN,Solana,2
2025-08-17,IN,Solana,1
2025-08-24,IN,Solana,1
2025-08-31,IN,Solana,1
2025-09-07,IN,Solana,1
2025-09-14,IN,Solana,1
2025-09-21,IN,Solana,1
2025-09-28,IN,Solana,1
2025-10-05,IN,Solana,2
2020-10-11,IN,Dogecoin,0
2020-10-18,IN,Dogecoin,0
2020-10-25,IN,Dogecoin,0
2020-11-01,IN,Dogecoin,0
2020-11-08,IN,Dogecoin,0
2020-11-15,IN,Dogecoin,0
2020-11-22,IN,Dogecoin,0
2020-11-29,IN,Dogecoin,0
2020-12-06,IN,Dogecoin,0
2020-12-13,IN,Dogecoin,0
2020-12-20,IN,Dogecoin,1
2020-12-27,IN,Dogecoin,0
2021-01-03,IN,Dogecoin,1
2021-01-10,IN,Dogecoin,0
2021-01-17,IN,Dogecoin,0
2021-01-24,IN,Dogecoin,6
2021-01-31,IN,Dogecoin,7
2021-02-07,IN,Dogecoin,12
2021-02-14,IN,Dogecoin,5
2021-02-21,IN,Dogecoin,3
2021-02-28,IN,Dogecoin,2
2021-03-07,IN,Dogecoin,2
2021-03-14,IN,Dogecoin,2
2021-03-21,IN,Dogecoin,1
2021-03-28,IN,Dogecoin,2
2021-04-04,IN,Dogecoin,2
2021-04-11,IN,Dogecoin,19
2021-04-18,IN,Dogecoin,20
2021-04-25,IN,Dogecoin,13
2021-05-02,IN,Dogecoin,53
2021-05-09,IN,Dogecoin,57
2021-05-16,IN,Dogecoin,35
2021-05-23,IN,Dogecoin,20
2021-05-30,IN,Dogecoin,17
2021-06-06,IN,Dogecoin,11
2021-06-13,IN,Dogecoin,7
2021-06-20,IN,Dogecoin,10
2021-06-27,IN,Dogecoin,10
2021-07-04,IN,Dogecoin,7
2021-07-11,IN,Dogecoin,5
2021-07-18,IN,Dogecoin,5
2021-07-25,IN,Dogecoin,4
2021-08-01,IN,Dogecoin,4
2021-08-08,IN,Dogecoin,5
2021-08-15,IN,Dogecoin,5
2021-08-22,IN,Dogecoin,4
2021-08-29,IN,Dogecoin,4
2021-09-05,IN,Dogecoin,4
2021-09-12,IN,Dogecoin,4
2021-09-19,IN,Dogecoin,4
2021-09-26,IN,Dogecoin,3
2021-10-03,IN,Dogecoin,4
2021-10-10,IN,Dogecoin,4
2021-10-17,IN,Dogecoin,4
2021-10-24,IN,Dogecoin,6
2021-10-31,IN,Dogecoin,5
2021-11-07,IN,Dogecoin,5
2021-11-14,IN,Dogecoin,5
2021-11-21,IN,Dogecoin,5
2021-11-28,IN,Dogecoin,4
2021-12-05,IN,Dogecoin,4
2021-12-12,IN,Dogecoin,5
2021-12-19,IN,Dogecoin,3
2021-12-26,IN,Dogecoin,3
2022-01-02,IN,Dogecoin,4
2022-01-09,IN,Dogecoin,5
2022-01-16,IN,Dogecoin,4
2022-01-23,IN,Dogecoin,5
2022-01-30,IN,Dogecoin,5
2022-02-06,IN,Dogecoin,4
2022-02-13,IN,Dogecoin,3
2022-02-20,IN,Dogecoin,3
2022-02-27,IN,Dogecoin,3
2022-03-06,IN,Dogecoin,2
2022-03-13,IN,Dogecoin,2
2022-03-20,IN,Dogecoin,2
2022-03-27,IN,Dogecoin,2
2022-04-03,IN,Dogecoin,3
2022-04-10,IN,Dogecoin,2
2022-04-17,IN,Dogecoin,2
2022-04-24,IN,Dogecoin,3
2022-05-01,IN,Dogecoin,2
2022-05-08,IN,Dogecoin,3
2022-05-15,IN,Dogecoin,2
2022-05-22,IN,Dogecoin,2
2022-05-29,IN,Dogecoin,2
2022-06-05,IN,Dogecoin,1
2022-06-12,IN,Dogecoin,3
2022-06-19,IN,Dogecoin,3
2022-06-26,IN,Dogecoin,2
2022-07-03,IN,Dogecoin,1
2022-07-10,IN,Dogecoin,1
2022-07-17,IN,Dogecoin,1
2022-07-24,IN,Dogecoin,1
2022-07-31,IN,Dogecoin,1
2022-08-07,IN,Dogecoin,1
2022-08-14,IN,Dogecoin,1
2022-08-21,IN,Dogecoin,1
2022-08-28,IN,Dogecoin,3
2022-09-04,IN,Dogecoin,1
2022-09-11,IN,Dogecoin,1
2022-09-18,IN,Dogecoin,1
2022-09-25,IN,Dogecoin,1
2022-10-02,IN,Dogecoin,1
2022-10-09,IN,Dogecoin,1
2022-10-16,IN,Dogecoin,1
2022-10-23,IN,Dogecoin,2
2022-10-30,IN,Dogecoin,4
2022-11-06,IN,Dogecoin,2
2022-11-13,IN,Dogecoin,2
2022-11-20,IN,Dogecoin,1
2022-11-27,IN,Dogecoin,2
2022-12-04,IN,Dogecoin,1
2022-12-11,IN,Dogecoin,1
2022-12-18,IN,Dogecoin,1
2022-12-25,IN,Dogecoin,1
2023-01-01,IN,Dogecoin,1
2023-01-08,IN,Dogecoin,1
2023-01-15,IN,Dogecoin,1
2023-01-22,IN,Dogecoin,1
2023-01-29,IN,Dogecoin,1
2023-02-05,IN,Dogecoin,1
2023-02-12,IN,Dogecoin,1
2023-02-19,IN,Dogecoin,1
2023-02-26,IN,Dogecoin,1
2023-03-05,IN,Dogecoin,1
2023-03-12,IN,Dogecoin,1
2023-03-19,IN,Dogecoin,1
2023-03-26,IN,Dogecoin,1
2023-04-02,IN,Dogecoin,4
2023-04-09,IN,Dogecoin,1
2023-04-16,IN,Dogecoin,1
2023-04-23,IN,Dogecoin,1
2023-04-30,IN,Dogecoin,1
2023-05-07,IN,Dogecoin,1
2023-05-14,IN,Dogecoin,1
2023-05-21,IN,Dogecoin,1
2023-05-28,IN,Dogecoin,1
2023-06-04,IN,Dogecoin,1
2023-06-11,IN,Dogecoin,1
2023-06-18,IN,Dogecoin,1
2023-06-25,IN,Dogecoin,1
2023-07-02,IN,Dogecoin,1
2023-07-09,IN,Dogecoin,1
2023-07-16,IN,Dogecoin,1
2023-07-23,IN,Dogecoin,1
2023-07-30,IN,Dogecoin,1
2023-08-06,IN,Dogecoin,1
2023-08-13,IN,Dogecoin,1
2023-08-20,IN,Dogecoin,1
2023-08-27,IN,Dogecoin,1
2023-09-03,IN,Dogecoin,1
2023-09-10,IN,Dogecoin,1
2023-09-17,IN,Dogecoin,1
2023-09-24,IN,Dogecoin,1
2023-10-01,IN,Dogecoin,1
2023-10-08,IN,Dogecoin,0
2023-10-15,IN,Dogecoin,0
2023-10-22,IN,Dogecoin,1
2023-10-29,IN,Dogecoin,1
2023-11-05,IN,Dogecoin,1
2023-11-12,IN,Dogecoin,1
2023-11-19,IN,Dogecoin,1
2023-11-26,IN,Dogecoin,1
2023-12-03,IN,Dogecoin,1
2023-12-10,IN,Dogecoin,1
2023-12-17,IN,Dogecoin,1
2023-12-24,IN,Dogecoin,1
2023-12-31,IN,Dogecoin,1
2024-01-07,IN,Dogecoin,1
2024-01-14,IN,Dogecoin,1
2024-01-21,IN,Dogecoin,1
2024-01-28,IN,Dogecoin,1
2024-02-04,IN,Dogecoin,1
2024-02-11,IN,Dogecoin,1
2024-02-18,IN,Dogecoin,1
2024-02-25,IN,Dogecoin,2
2024-03-03,IN,Dogecoin,3
2024-03-10,IN,Dogecoin,3
2024-03-17,IN,Dogecoin,2
2024-03-24,IN,Dogecoin,2
2024-03-31,IN,Dogecoin,2
2024-04-07,IN,Dogecoin,2
2024-04-14,IN,Dogecoin,1
2024-04-21,IN,Dogecoin,1
2024-04-28,IN,Dogecoin,1
2024-05-05,IN,Dogecoin,1
2024-05-12,IN,Dogecoin,1
2024-05-19,IN,Dogecoin,1
2024-05-26,IN,Dogecoin,1
2024-06-02,IN,Dogecoin,1
2024-06-09,IN,Dogecoin,1
2024-06-16,IN,Dogecoin,1
2024-06-23,IN,Dogecoin,1
2024-06-30,IN,Dogecoin,1
2024-07-07,IN,Dogecoin,1
2024-07-14,IN,Dogecoin,1
2024-07-21,IN,Dogecoin,1
2024-07-28,IN,Dogecoin,1
2024-08-04,IN,Dogecoin,1
2024-08-11,IN,Dogecoin,1
2024-08-18,IN,Dogecoin,1
2024-08-25,IN,Dogecoin,2
2024-09-01,IN,Dogecoin,1
2024-09-08,IN,Dogecoin,1
2024-09-15,IN,Dogecoin,1
2024-09-22,IN,Dogecoin,1
2024-09-29,IN,Dogecoin,1
2024-10-06,IN,Dogecoin,1
2024-10-13,IN,Dogecoin,1
2024-10-20,IN,Dogecoin,1
2024-10-27,IN,Dogecoin,1
2024-11-03,IN,Dogecoin,3
2024-11-10,IN,Dogecoin,11
2024-11-17,IN,Dogecoin,6
2024-11-24,IN,Dogecoin,5
2024-12-01,IN,Dogecoin,5
2024-12-08,IN,Dogecoin,6
2024-12-15,IN,Dogecoin,5
2024-12-22,IN,Dogecoin,5
2024-12-29,IN,Dogecoin,4
2025-01-05,IN,Dogecoin,4
2025-01-12,IN,Dogecoin,4
2025-01-19,IN,Dogecoin,5
2025-01-26,IN,Dogecoin,3
2025-02-02,IN,Dogecoin,3
2025-02-09,IN,Dogecoin,3
2025-02-16,IN,Dogecoin,2
2025-02-23,IN,Dogecoin,2
2025-03-02,IN,Dogecoin,2
2025-03-09,IN,Dogecoin,2
2025-03-16,IN,Dogecoin,2
2025-03-23,IN,Dogecoin,1
2025-03-30,IN,Dogecoin,1
2025-04-06,IN,Dogecoin,1
2025-04-13,IN,Dogecoin,1
2025-04-20,IN,Dogecoin,1
2025-04-27,IN,Dogecoin,1
2025-05-04,IN,Dogecoin,1
2025-05-11,IN,Dogecoin,1
2025-05-18,IN,Dogecoin,1
2025-05-25,IN,Dogecoin,1
2025-06-01,IN,Dogecoin,1
2025-06-08,IN,Dogecoin,1
2025-06-15,IN,Dogecoin,1
2025-06-22,IN,Dogecoin,1
2025-06-29,IN,Dogecoin,1
2025-07-06,IN,Dogecoin,1
2025-07-13,IN,Dogecoin,1
2025-07-20,IN,Dogecoin,2
2025-07-27,IN,Dogecoin,1
2025-08-03,IN,Dogecoin,1
2025-08-10,IN,Dogecoin,1
2025-08-17,IN,Dogecoin,1
2025-08-24,IN,Dogecoin,1
2025-08-31,IN,Dogecoin,1
2025-09-07,IN,Dogecoin,1
2025-09-14,IN,Dogecoin,1
2025-09-21,IN,Dogecoin,1
2025-09-28,IN,Dogecoin,1
2025-10-05,IN,Dogecoin,1
2020-10-11,KR,Bitcoin,10
2020-10-18,KR,Bitcoin,16
2020-10-25,KR,Bitcoin,18
2020-11-01,KR,Bitcoin,18
2020-11-08,KR,Bitcoin,19
2020-11-15,KR,Bitcoin,26
2020-11-22,KR,Bitcoin,35
2020-11-29,KR,Bitcoin,26
2020-12-06,KR,Bitcoin,21
2020-12-13,KR,Bitcoin,24
2020-12-20,KR,Bitcoin,25
2020-12-27,KR,Bitcoin,34
2021-01-03,KR,Bitcoin,63
2021-01-10,KR,Bitcoin,65
2021-01-17,KR,Bitcoin,41
2021-01-24,KR,Bitcoin,35
2021-01-31,KR,Bitcoin,31
2021-02-07,KR,Bitcoin,71
2021-02-14,KR,Bitcoin,67
2021-02-21,KR,Bitcoin,75
2021-02-28,KR,Bitcoin,43
2021-03-07,KR,Bitcoin,42
2021-03-14,KR,Bitcoin,45
2021-03-21,KR,Bitcoin,44
2021-03-28,KR,Bitcoin,43
2021-04-04,KR,Bitcoin,55
2021-04-11,KR,Bitcoin,50
2021-04-18,KR,Bitcoin,85
2021-04-25,KR,Bitcoin,60
2021-05-02,KR,Bitcoin,41
2021-05-09,KR,Bitcoin,57
2021-05-16,KR,Bitcoin,100
2021-05-23,KR,Bitcoin,79
2021-05-30,KR,Bitcoin,51
2021-06-06,KR,Bitcoin,54
2021-06-13,KR,Bitcoin,41
2021-06-20,KR,Bitcoin,55
2021-06-27,KR,Bitcoin,39
2021-07-04,KR,Bitcoin,32
2021-07-11,KR,Bitcoin,32
2021-07-18,KR,Bitcoin,36
2021-07-25,KR,Bitcoin,41
2021-08-01,KR,Bitcoin,31
2021-08-08,KR,Bitcoin,32
2021-08-15,KR,Bitcoin,29
2021-08-22,KR,Bitcoin,30
2021-08-29,KR,Bitcoin,26
2021-09-05,KR,Bitcoin,30
2021-09-12,KR,Bitcoin,25
2021-09-19,KR,Bitcoin,32
2021-09-26,KR,Bitcoin,28
2021-10-03,KR,Bitcoin,27
2021-10-10,KR,Bitcoin,31
2021-10-17,KR,Bitcoin,38
2021-10-24,KR,Bitcoin,26
2021-10-31,KR,Bitcoin,25
2021-11-07,KR,Bitcoin,25
2021-11-14,KR,Bitcoin,31
2021-11-21,KR,Bitcoin,28
2021-11-28,KR,Bitcoin,30
2021-12-05,KR,Bitcoin,36
2021-12-12,KR,Bitcoin,27
2021-12-19,KR,Bitcoin,24
2021-12-26,KR,Bitcoin,26
2022-01-02,KR,Bitcoin,34
2022-01-09,KR,Bitcoin,35
2022-01-16,KR,Bitcoin,39
2022-01-23,KR,Bitcoin,46
2022-01-30,KR,Bitcoin,32
2022-02-06,KR,Bitcoin,31
2022-02-13,KR,Bitcoin,27
2022-02-20,KR,Bitcoin,36
2022-02-27,KR,Bitcoin,32
2022-03-06,KR,Bitcoin,29
2022-03-13,KR,Bitcoin,22
2022-03-20,KR,Bitcoin,24
2022-03-27,KR,Bitcoin,23
2022-04-03,KR,Bitcoin,23
2022-04-10,KR,Bitcoin,22
2022-04-17,KR,Bitcoin,19
2022-04-24,KR,Bitcoin,22
2022-05-01,KR,Bitcoin,23
2022-05-08,KR,Bitcoin,46
2022-05-15,KR,Bitcoin,30
2022-05-22,KR,Bitcoin,27
2022-05-29,KR,Bitcoin,23
2022-06-05,KR,Bitcoin,22
2022-06-12,KR,Bitcoin,59
2022-06-19,KR,Bitcoin,42
2022-06-26,KR,Bitcoin,34
2022-07-03,KR,Bitcoin,28
2022-07-10,KR,Bitcoin,23
2022-07-17,KR,Bitcoin,28
2022-07-24,KR,Bitcoin,24
2022-07-31,KR,Bitcoin,19
2022-08-07,KR,Bitcoin,19
2022-08-14,KR,Bitcoin,19
2022-08-21,KR,Bitcoin,18
2022-08-28,KR,Bitcoin,18
2022-09-04,KR,Bitcoin,19
2022-09-11,KR,Bitcoin,18
2022-09-18,KR,Bitcoin,22
2022-09-25,KR,Bitcoin,18
2022-10-02,KR,Bitcoin,16
2022-10-09,KR,Bitcoin,18
2022-10-16,KR,Bitcoin,16
2022-10-23,KR,Bitcoin,16
2022-10-30,KR,Bitcoin,14
2022-11-06,KR,Bitcoin,27
2022-11-13,KR,Bitcoin,25
2022-11-20,KR,Bitcoin,20
2022-11-27,KR,Bitcoin,18
2022-12-04,KR,Bitcoin,15
2022-12-11,KR,Bitcoin,16
2022-12-18,KR,Bitcoin,15
2022-12-25,KR,Bitcoin,15
2023-01-01,KR,Bitcoin,15
2023-01-08,KR,Bitcoin,15
2023-01-15,KR,Bitcoin,19
2023-01-22,KR,Bitcoin,18
2023-01-29,KR,Bitcoin,18
2023-02-05,KR,Bitcoin,15
2023-02-12,KR,Bitcoin,16
2023-02-19,KR,Bitcoin,16
2023-02-26,KR,Bitcoin,16
2023-03-05,KR,Bitcoin,17
2023-03-12,KR,Bitcoin,22
2023-03-19,KR,Bitcoin,19
2023-03-26,KR,Bitcoin,17
2023-04-02,KR,Bitcoin,16
2023-04-09,KR,Bitcoin,17
2023-04-16,KR,Bitcoin,16
2023-04-23,KR,Bitcoin,17
2023-04-30,KR,Bitcoin,17
2023-05-07,KR,Bitcoin,21
2023-05-14,KR,Bitcoin,25
2023-05-21,KR,Bitcoin,29
2023-05-28,KR,Bitcoin,29
2023-06-04,KR,Bitcoin,31
2023-06-11,KR,Bitcoin,28
2023-06-18,KR,Bitcoin,32
2023-06-25,KR,Bitcoin,31
2023-07-02,KR,Bitcoin,29
2023-07-09,KR,Bitcoin,30
2023-07-16,KR,Bitcoin,28
2023-07-23,KR,Bitcoin,27
2023-07-30,KR,Bitcoin,28
2023-08-06,KR,Bitcoin,24
2023-08-13,KR,Bitcoin,29
2023-08-20,KR,Bitcoin,28
2023-08-27,KR,Bitcoin,28
2023-09-03,KR,Bitcoin,26
2023-09-10,KR,Bitcoin,25
2023-09-17,KR,Bitcoin,25
2023-09-24,KR,Bitcoin,27
2023-10-01,KR,Bitcoin,26
2023-10-08,KR,Bitcoin,24
2023-10-15,KR,Bitcoin,27
2023-10-22,KR,Bitcoin,31
2023-10-29,KR,Bitcoin,30
2023-11-05,KR,Bitcoin,30
2023-11-12,KR,Bitcoin,31
2023-11-19,KR,Bitcoin,27
2023-11-26,KR,Bitcoin,27
2023-12-03,KR,Bitcoin,38
2023-12-10,KR,Bitcoin,31
2023-12-17,KR,Bitcoin,31
